anime_id,genres
36516,Sci-Fi
6920,Action
6920,Drama
6920,Horror
6920,Supernatural
9881,Action
9881,Sci-Fi
29976,Fantasy
29976,Romance
1574,Adventure
1574,Sci-Fi
9345,Comedy
9345,Horror
9345,Supernatural
32936,Adventure
32936,Fantasy
1713,Action
1713,Adventure
1713,Sci-Fi
1986,Sci-Fi
4044,Horror
1458,Action
1458,Adventure
1458,Sci-Fi
41573,Action
41573,Adventure
41573,Drama
41573,Fantasy
35302,
3194,Drama
3194,Fantasy
3194,Romance
16530,Comedy
16530,Slice of Life
17777,Comedy
17777,Romance
17777,Supernatural
17777,Ecchi
23433,Comedy
14277,Comedy
14277,Romance
6645,Comedy
6645,Ecchi
8815,Comedy
2809,Adventure
2809,Comedy
1868,Adventure
1868,Drama
1868,Romance
2545,Adventure
2545,Drama
1057,Action
1057,Comedy
1057,Ecchi
39282,Action
39282,Adventure
39282,Sci-Fi
39282,Sports
5883,Action
5883,Sci-Fi
37657,Action
37657,Comedy
5250,Action
5250,Fantasy
5131,Sci-Fi
38909,Action
38909,Fantasy
445,Adventure
445,Comedy
445,Fantasy
445,Romance
31221,Mystery
15313,Comedy
15313,Fantasy
15313,Slice of Life
37893,Avant Garde
37893,Horror
37893,Supernatural
49431,Slice of Life
5132,Comedy
5132,Ecchi
10465,Action
10465,Comedy
10465,Ecchi
16397,Romance
16397,Ecchi
337,Comedy
337,Romance
337,Supernatural
1883,Comedy
3870,Sports
40075,Mystery
40075,Romance
40075,Sci-Fi
16131,Action
16131,Sci-Fi
952,Comedy
9015,Comedy
9015,Fantasy
7004,Comedy
38529,Comedy
38529,Sports
1157,Action
1157,Adventure
1157,Fantasy
1157,Sci-Fi
24873,Action
24873,Fantasy
24873,Romance
9520,Action
9520,Adventure
9520,Sci-Fi
50599,Avant Garde
50599,Horror
50599,Supernatural
4584,Adventure
4584,Comedy
20053,Action
20053,Fantasy
11919,Romance
11919,Sports
31674,Comedy
3876,Adventure
3876,Fantasy
4314,Comedy
1542,Action
1542,Adventure
1542,Sci-Fi
22733,Fantasy
1337,Comedy
1337,Fantasy
1337,Horror
1337,Supernatural
15883,Fantasy
15883,Sci-Fi
5375,Comedy
5287,Action
5287,Adventure
5287,Comedy
5287,Sports
3969,Action
3969,Adventure
3969,Sci-Fi
4443,Action
4443,Adventure
4443,Comedy
360,Adventure
360,Drama
360,Fantasy
360,Supernatural
3937,Comedy
3937,Sci-Fi
8961,Comedy
36425,Action
24835,Comedy
7505,Comedy
7505,Drama
7505,Fantasy
2155,Romance
349,Drama
349,Fantasy
349,Ecchi
9978,Action
9978,Sci-Fi
10607,Comedy
10136,Adventure
10136,Comedy
10135,Adventure
10135,Comedy
1508,Drama
1508,Horror
1508,Sci-Fi
2882,Adventure
2882,Fantasy
2882,Sci-Fi
18819,Fantasy
18819,Mystery
693,Action
693,Comedy
693,Drama
693,Mystery
693,Sci-Fi
693,Ecchi
2723,Action
2723,Comedy
2723,Sci-Fi
24663,Comedy
24663,Slice of Life
24663,Supernatural
49505,Slice of Life
49505,Supernatural
8158,Adventure
8158,Comedy
8158,Fantasy
8158,Horror
8158,Supernatural
37998,Action
37998,Sci-Fi
11769,Comedy
11769,Girls Love
11769,Ecchi
133,Comedy
133,Romance
133,Ecchi
8899,Action
8899,Adventure
8899,Sci-Fi
42307,Action
42307,Adventure
8753,
3361,Action
3361,Sci-Fi
346,Drama
346,Romance
346,Slice of Life
4615,Adventure
4615,Fantasy
4591,Comedy
4591,Slice of Life
4591,Ecchi
40145,Action
40145,Fantasy
6277,Fantasy
15565,Action
15565,Ecchi
53162,Action
53162,Adventure
53162,Drama
53162,Fantasy
545,Comedy
545,Sci-Fi
17601,
35251,Fantasy
35251,Romance
40679,Drama
40679,Sports
8216,Sports
24699,Comedy
24699,Sci-Fi
30156,Comedy
30156,Fantasy
17703,Comedy
43741,Action
43741,Sci-Fi
35203,Adventure
35203,Comedy
35203,Fantasy
35203,Romance
42657,Comedy
35248,Mystery
35248,Supernatural
11017,Sci-Fi
16211,Fantasy
3840,Action
3840,Sci-Fi
49691,Sports
49551,Comedy
6899,Adventure
6899,Comedy
6899,Sci-Fi
648,Comedy
648,Drama
648,Romance
648,Sci-Fi
2566,Comedy
21809,Action
21809,Comedy
21809,Ecchi
1561,
23901,Slice of Life
31845,Action
31845,Comedy
31845,Fantasy
31845,Romance
31845,Sci-Fi
31845,Ecchi
3769,Action
3769,Sports
1711,Adventure
1711,Comedy
1711,Romance
1711,Sci-Fi
1711,Ecchi
4719,Action
4719,Adventure
4719,Fantasy
4719,Ecchi
12367,Action
12367,Fantasy
12367,Gourmet
39582,Mystery
6625,Comedy
6625,Slice of Life
2406,Comedy
2406,Slice of Life
309,Comedy
5112,Comedy
5112,Fantasy
5112,Romance
5112,Ecchi
38091,Sports
2892,Comedy
2892,Fantasy
38535,
2523,Adventure
2523,Drama
2523,Fantasy
2523,Romance
577,Fantasy
2679,Comedy
2679,Sci-Fi
17969,Adventure
17969,Fantasy
511,Adventure
511,Comedy
511,Fantasy
38673,Action
38673,Comedy
38673,Fantasy
231,Action
231,Comedy
231,Fantasy
5189,Action
5189,Adventure
10528,Action
10528,Adventure
10528,Comedy
10528,Fantasy
35303,Supernatural
37806,Action
37806,Adventure
37806,Fantasy
3434,Adventure
32878,Action
32878,Sci-Fi
22441,Comedy
22441,Fantasy
141,Sci-Fi
854,Action
854,Adventure
854,Comedy
854,Romance
854,Sci-Fi
4801,Adventure
4801,Fantasy
19843,Comedy
19843,Fantasy
10250,Comedy
927,Adventure
927,Sci-Fi
6261,Adventure
6261,Comedy
6261,Drama
24417,Comedy
1547,Comedy
1547,Slice of Life
1547,Supernatural
36316,Action
36316,Drama
36316,Fantasy
9885,Comedy
9885,Fantasy
32571,Comedy
32571,Slice of Life
3514,Comedy
36431,Slice of Life
12677,Action
12677,Adventure
12677,Sci-Fi
2234,Action
2234,Comedy
2234,Sci-Fi
42774,Drama
42774,Sports
10869,
8812,Adventure
53179,Action
53179,Adventure
53179,Fantasy
18767,Action
18767,Fantasy
1333,Adventure
1333,Comedy
1333,Fantasy
3151,Adventure
3151,Sci-Fi
47250,Action
47250,Fantasy
10217,Fantasy
40197,Comedy
49969,Sci-Fi
49969,Sports
8240,Adventure
8240,Comedy
204,Action
204,Comedy
204,Ecchi
31410,Comedy
31410,Slice of Life
9587,Comedy
9587,Romance
9587,Ecchi
9768,Adventure
9768,Comedy
9768,Fantasy
9799,Action
9799,Comedy
51098,Action
40090,Supernatural
4563,Adventure
5935,Adventure
20555,Comedy
31211,Action
31211,Comedy
31211,Sports
34543,Comedy
34543,Sports
49894,Action
49894,Fantasy
49894,Ecchi
5476,
39221,Action
39221,Supernatural
8182,Adventure
8182,Horror
6636,Action
6636,Sci-Fi
3808,
18447,Action
18447,Fantasy
39567,Action
39567,Fantasy
39567,Mystery
8409,Comedy
33795,Comedy
22381,Comedy
22381,Fantasy
38150,Fantasy
43007,Comedy
43007,Romance
49179,Comedy
307,Comedy
307,Fantasy
5886,Adventure
5886,Fantasy
32083,Action
32083,Fantasy
1936,Comedy
1936,Romance
1936,Sci-Fi
20075,Comedy
8777,Adventure
8777,Drama
5829,Action
5829,Sci-Fi
6682,Action
6682,Fantasy
6682,Ecchi
23151,
43350,Comedy
43350,Sci-Fi
14211,
4737,Comedy
5027,Adventure
5027,Comedy
34741,Adventure
34741,Mystery
34741,Sci-Fi
39581,Adventure
39581,Comedy
10282,
1899,Action
1899,Adventure
1899,Sci-Fi
1188,Comedy
9424,Sports
44961,Drama
44961,Supernatural
44961,Suspense
1224,Action
1224,Adventure
1224,Fantasy
1224,Romance
1224,Sci-Fi
16303,Comedy
16303,Sci-Fi
22831,Sports
10177,
23333,Action
23333,Sci-Fi
23107,Comedy
23107,Fantasy
28791,Action
28791,Sci-Fi
17671,Sports
5478,Adventure
5478,Fantasy
22547,Action
22547,Adventure
22547,Fantasy
34566,Action
34566,Adventure
34566,Fantasy
17893,Comedy
17893,Drama
17893,Sports
34295,Comedy
34295,Slice of Life
11213,Sci-Fi
6875,Action
6875,Drama
6875,Sci-Fi
50789,Comedy
6012,Drama
3180,Comedy
3180,Fantasy
16159,Action
16159,Comedy
16159,Sci-Fi
41834,Action
41834,Adventure
41834,Fantasy
54738,Action
54738,Adventure
54738,Drama
54738,Fantasy
36728,Slice of Life
13231,Adventure
13231,Sports
1769,Action
1769,Comedy
1769,Sci-Fi
17088,Adventure
41558,Adventure
310,Comedy
310,Supernatural
38544,Action
38544,Drama
38544,Fantasy
38544,Sci-Fi
32691,
17291,Action
17291,Comedy
17291,Fantasy
15865,Comedy
39183,
32663,Adventure
6822,Comedy
6822,Slice of Life
6425,Comedy
6425,Ecchi
51092,Sci-Fi
4616,Adventure
4616,Comedy
3704,Comedy
37388,Action
12039,Comedy
6918,Action
6918,Drama
33630,Adventure
33630,Fantasy
33630,Sci-Fi
39836,Avant Garde
39836,Horror
39836,Supernatural
2287,Adventure
2287,Comedy
2287,Fantasy
2287,Gourmet
25999,Comedy
9106,Action
9106,Adventure
9106,Fantasy
37436,Action
37436,Sci-Fi
23037,Action
23037,Comedy
28071,Comedy
28071,Ecchi
294,Adventure
294,Comedy
294,Drama
294,Sci-Fi
37555,Action
37555,Adventure
37555,Fantasy
4853,Comedy
4853,Horror
4853,Supernatural
7463,Comedy
7463,Ecchi
37300,Adventure
37300,Fantasy
38083,Action
38083,Adventure
38083,Fantasy
4316,Comedy
31890,Comedy
54638,
38379,
37481,Slice of Life
3936,Adventure
3936,Sci-Fi
1872,Adventure
1872,Comedy
1872,Fantasy
1872,Romance
51371,Action
1156,Action
1156,Drama
1156,Mystery
1156,Sci-Fi
8336,Comedy
8964,Adventure
8964,Comedy
2700,Action
2700,Comedy
2700,Sci-Fi
41426,Slice of Life
36427,Action
9522,Action
9522,Adventure
9522,Sci-Fi
35541,Adventure
3290,Comedy
3290,Fantasy
30751,Comedy
9947,Adventure
9947,Comedy
42071,Comedy
42071,Fantasy
1628,Action
1628,Horror
1628,Supernatural
838,Drama
838,Suspense
38857,
328,Drama
328,Romance
328,Slice of Life
15085,Fantasy
15085,Mystery
15085,Romance
32171,Adventure
32171,Fantasy
36828,Action
36828,Sci-Fi
5052,Action
5052,Drama
5052,Sci-Fi
40983,Comedy
40983,Fantasy
19961,Comedy
19961,Slice of Life
9284,Comedy
9284,Sports
42295,Mystery
13431,Comedy
7723,Comedy
7723,Fantasy
7723,Supernatural
25429,Action
25429,Comedy
25429,Romance
25429,Supernatural
25429,Ecchi
35542,Adventure
10224,Action
10224,Adventure
10224,Sci-Fi
624,Action
624,Comedy
624,Ecchi
988,Action
988,Comedy
37662,Comedy
37662,Slice of Life
19769,Action
19769,Fantasy
321,Action
321,Comedy
321,Sci-Fi
321,Ecchi
8890,Comedy
8890,Romance
21539,Comedy
1037,Action
1037,Fantasy
1037,Supernatural
43763,Action
43763,Drama
38226,Comedy
38226,Romance
38226,Sci-Fi
38157,Sci-Fi
38157,Sports
7048,Sports
35643,Fantasy
1991,
36196,Comedy
36196,Fantasy
21067,Comedy
33532,Fantasy
36429,Action
36429,Adventure
36429,Sci-Fi
27811,Action
27811,Supernatural
37787,Adventure
6482,
1097,Drama
1097,Supernatural
1097,Ecchi
3880,Sci-Fi
6727,Comedy
6727,Sci-Fi
32961,Action
32961,Sci-Fi
11547,Action
11547,Romance
2824,Adventure
2824,Comedy
33462,Comedy
42516,Comedy
10194,Action
10194,Adventure
10194,Comedy
10194,Mystery
34410,Comedy
34410,Fantasy
23551,Comedy
23551,Slice of Life
37154,Action
37154,Adventure
37154,Fantasy
4444,Adventure
4444,Comedy
4444,Sports
41401,Adventure
41401,Comedy
34292,Comedy
34292,Supernatural
31534,Comedy
14213,
8900,Adventure
8900,Comedy
8900,Fantasy
8900,Romance
1955,Comedy
1955,Fantasy
1955,Sci-Fi
51128,Action
51128,Adventure
51128,Fantasy
1167,Action
15605,Romance
45618,Slice of Life
36525,Drama
36525,Suspense
36618,
20243,Comedy
20243,Slice of Life
22439,Comedy
22439,Mystery
33434,Comedy
33434,Sci-Fi
22099,
5475,Action
5475,Adventure
5475,Comedy
5475,Sci-Fi
34129,Action
34129,Adventure
34129,Drama
34129,Fantasy
34129,Supernatural
55775,
21427,Comedy
749,Comedy
8891,Comedy
8891,Romance
7960,Action
9438,Action
9438,Adventure
9438,Sci-Fi
8829,Comedy
8829,Slice of Life
38572,Fantasy
841,Comedy
841,Ecchi
49831,Action
49831,Drama
50495,
31018,Comedy
24855,Slice of Life
12361,Action
546,Drama
546,Romance
546,Supernatural
9822,
31793,Comedy
1885,Comedy
1885,Fantasy
1226,Action
1226,Adventure
1226,Comedy
1226,Drama
1226,Romance
1226,Sci-Fi
10802,Action
10802,Comedy
22735,
31777,Slice of Life
2781,Mystery
2781,Supernatural
1098,Adventure
1098,Comedy
1098,Fantasy
34979,Comedy
34979,Slice of Life
38416,Action
38416,Adventure
38416,Comedy
38416,Fantasy
1349,Action
1349,Sci-Fi
11541,Comedy
30410,Action
30410,Adventure
9781,Action
9781,Sci-Fi
3885,
10349,
33966,Adventure
33966,Fantasy
3451,Adventure
3451,Sci-Fi
39799,Comedy
39799,Fantasy
39799,Romance
39799,Ecchi
8960,Action
8960,Comedy
5636,Action
5636,Adventure
8239,Adventure
8239,Drama
36666,Adventure
36666,Sci-Fi
4025,Adventure
4025,Fantasy
10526,Action
45665,Action
45665,Fantasy
45665,Slice of Life
12243,Comedy
18241,Comedy
23259,Action
23259,Sci-Fi
44848,
22835,Comedy
22835,Ecchi
3724,
35254,Adventure
35254,Comedy
49110,Avant Garde
49110,Horror
49110,Supernatural
40166,Action
40166,Adventure
40166,Comedy
40166,Sci-Fi
23213,Comedy
23213,Slice of Life
42825,Action
33447,Comedy
33447,Gourmet
33447,Slice of Life
12763,
18635,Comedy
18635,Slice of Life
46604,Action
46604,Drama
46604,Sci-Fi
27621,Comedy
15043,Comedy
15043,Supernatural
16027,Adventure
16027,Fantasy
28537,Action
28537,Fantasy
23915,Fantasy
1743,Action
1743,Comedy
1743,Sci-Fi
21507,Action
21507,Comedy
21507,Fantasy
1139,Adventure
1139,Fantasy
6889,Action
6889,Adventure
6889,Comedy
6889,Sci-Fi
41062,Action
41062,Adventure
41062,Sci-Fi
4331,Comedy
40738,Drama
40738,Slice of Life
13143,Action
34669,Comedy
34669,Fantasy
19959,Comedy
19959,Fantasy
31246,Adventure
31246,Fantasy
11521,Comedy
11521,Fantasy
56,Adventure
56,Fantasy
56,Sci-Fi
12145,Comedy
8375,Action
8375,Adventure
8375,Sci-Fi
16317,Comedy
30746,Comedy
30746,Slice of Life
3294,Mystery
3294,Sci-Fi
3683,Comedy
12887,Action
12887,Adventure
12887,Sci-Fi
23351,Adventure
23351,Horror
23351,Supernatural
18205,Comedy
18205,Slice of Life
34852,Drama
34852,Slice of Life
7980,Comedy
7980,Slice of Life
7980,Supernatural
13307,Action
13307,Adventure
31539,Comedy
275,Comedy
275,Romance
275,Ecchi
39893,Action
39893,Comedy
39893,Sci-Fi
8241,Comedy
8241,Ecchi
40783,Action
40783,Adventure
40783,Fantasy
31790,Action
31790,Sci-Fi
8011,Action
8011,Comedy
8011,Sci-Fi
4823,Horror
4823,Supernatural
9175,Comedy
9175,Slice of Life
38016,Comedy
38016,Slice of Life
39668,Slice of Life
46118,Sports
2024,Comedy
35313,Adventure
35313,Comedy
37576,Action
37576,Adventure
37576,Drama
37576,Fantasy
31143,Comedy
31143,Slice of Life
6523,
30386,Drama
30386,Slice of Life
38611,
33803,Supernatural
37096,
2822,Comedy
11405,Action
11405,Sci-Fi
53633,Action
53633,Sci-Fi
1685,Action
1685,Comedy
1685,Fantasy
1623,Action
1623,Comedy
1623,Sci-Fi
40367,Action
40367,Adventure
40367,Drama
40367,Sci-Fi
858,Drama
858,Romance
858,Sci-Fi
17727,Comedy
17727,Supernatural
40961,Action
40961,Adventure
40961,Fantasy
31965,Comedy
31965,Fantasy
38525,Adventure
31318,Action
31318,Adventure
31318,Fantasy
36797,Comedy
36797,Fantasy
6989,Action
6989,Adventure
6989,Sci-Fi
44208,Avant Garde
44208,Horror
44208,Supernatural
17521,Adventure
34738,Supernatural
38440,Action
38440,Drama
38440,Sci-Fi
1947,Action
1947,Fantasy
40085,Comedy
40085,Slice of Life
1912,Boys Love
1912,Romance
40608,Action
40608,Drama
40608,Sci-Fi
50285,Comedy
50871,Action
50871,Sci-Fi
47639,Fantasy
48470,Action
48470,Drama
48470,Fantasy
7867,Action
7867,Adventure
5344,
51923,Action
51923,Fantasy
33026,Adventure
33026,Comedy
34467,Avant Garde
34467,Horror
34467,Supernatural
49342,Action
49342,Ecchi
30519,Comedy
30519,Fantasy
21523,Action
16169,Comedy
16169,Slice of Life
8765,Comedy
8765,Romance
8765,Ecchi
38534,
38295,Comedy
38295,Slice of Life
33184,Action
33184,Sci-Fi
8183,Adventure
49184,Slice of Life
34332,Comedy
34332,Slice of Life
35543,Adventure
37268,Fantasy
37268,Sci-Fi
14045,Comedy
14045,Slice of Life
2244,Comedy
40129,Comedy
40403,Action
40403,Adventure
40403,Sci-Fi
32448,
3630,Comedy
3630,Sci-Fi
36245,Horror
39063,Action
39063,Fantasy
17267,Comedy
17267,Mystery
8213,Comedy
37992,Comedy
37992,Fantasy
37992,Romance
12767,Sci-Fi
36458,Action
36458,Fantasy
39966,Sports
4264,Action
4264,Sci-Fi
55166,Avant Garde
55166,Horror
55166,Supernatural
10987,Comedy
510,Comedy
510,Drama
510,Romance
26085,Comedy
26085,Slice of Life
26085,Ecchi
33889,Action
33889,Drama
33889,Fantasy
33889,Sci-Fi
39457,Comedy
39457,Slice of Life
15787,
38526,Adventure
19871,Action
19871,Fantasy
19871,Supernatural
41574,Adventure
41574,Fantasy
38331,Mystery
38331,Romance
38378,
21013,Action
51415,Sci-Fi
668,Comedy
668,Romance
10459,Comedy
11763,Sports
11763,Ecchi
4553,Fantasy
32454,Comedy
32454,Sports
35250,Comedy
35250,Fantasy
35250,Sci-Fi
33775,Action
5234,Comedy
5234,Ecchi
40196,Sci-Fi
40196,Sports
40196,Ecchi
16405,Comedy
16405,Gourmet
32670,Fantasy
40623,Action
40623,Comedy
40623,Fantasy
40623,Sci-Fi
40623,Ecchi
50267,Slice of Life
1442,Action
1442,Adventure
1442,Fantasy
1442,Sci-Fi
1442,Supernatural
2727,Action
2727,Comedy
29758,Action
29758,Supernatural
35332,Comedy
35332,Slice of Life
50607,Action
50607,Fantasy
3259,Ecchi
12359,
21421,
6571,Comedy
6571,Romance
6571,Slice of Life
35642,
36530,
786,Comedy
786,Fantasy
40506,Fantasy
21997,Action
21997,Adventure
21997,Comedy
21997,Fantasy
5821,Comedy
10525,Comedy
6075,Comedy
25965,Comedy
15749,Slice of Life
4908,Drama
34511,Action
34511,Adventure
34511,Comedy
30382,Action
30382,Fantasy
30382,Romance
30382,Sci-Fi
49780,Comedy
32947,Drama
32947,Sports
36166,Comedy
36166,Sci-Fi
38070,
2308,Drama
2308,Supernatural
2308,Ecchi
15915,Adventure
15915,Comedy
15915,Fantasy
41383,Comedy
41383,Fantasy
41383,Supernatural
27451,
34289,Action
34289,Sci-Fi
13141,Comedy
4709,
37368,Comedy
37368,Slice of Life
37584,Action
24793,Comedy
28921,
37484,Action
37484,Adventure
37484,Comedy
37484,Fantasy
10540,Comedy
32818,Comedy
32807,Comedy
27519,Comedy
35835,Action
35835,Drama
35835,Sci-Fi
48492,Action
48492,Sci-Fi
9433,Fantasy
6077,Comedy
6077,Fantasy
25967,Comedy
25967,Sports
38860,Action
31699,Comedy
7175,Comedy
37446,Action
37446,Adventure
37446,Fantasy
37446,Romance
1664,Action
1664,Adventure
1664,Mystery
1664,Sci-Fi
1664,Supernatural
17733,Comedy
17733,Slice of Life
10524,Action
10524,Adventure
10524,Comedy
10524,Fantasy
21821,Action
34028,
8130,Adventure
8130,Comedy
8130,Sci-Fi
10908,Comedy
3264,Ecchi
34975,Action
21999,Action
21999,Adventure
21999,Comedy
21999,Fantasy
50220,Adventure
50220,Comedy
50220,Fantasy
50220,Romance
48441,Action
48441,Fantasy
5474,Comedy
5474,Fantasy
7625,Fantasy
36655,Action
33473,Comedy
33473,Sports
38251,Drama
38251,Romance
42883,Mystery
36000,Adventure
36000,Fantasy
36000,Sci-Fi
41405,Action
41405,Fantasy
17127,Comedy
36945,Comedy
34052,Comedy
23409,Action
23409,Adventure
23409,Comedy
23409,Fantasy
36309,Drama
36309,Supernatural
354,Comedy
354,Sci-Fi
354,Ecchi
8041,Comedy
8041,Ecchi
37151,Action
7247,Action
7247,Comedy
7247,Sports
31498,Comedy
31498,Gourmet
31498,Slice of Life
6798,
31549,Comedy
31549,Slice of Life
611,Sci-Fi
611,Slice of Life
32221,
23149,Comedy
50891,Action
50891,Adventure
50891,Comedy
50891,Drama
36009,
45207,Comedy
17090,Adventure
21267,Slice of Life
30091,Action
30091,Fantasy
34088,Action
34088,Comedy
41529,Action
41529,Adventure
41529,Comedy
41529,Fantasy
41381,
10241,Comedy
22221,
52814,Horror
28247,Comedy
27459,
3176,Adventure
3176,Drama
3176,Fantasy
3176,Horror
3176,Sci-Fi
3176,Supernatural
3104,Action
3104,Sci-Fi
13207,Comedy
30777,Comedy
30777,Supernatural
36943,Comedy
36943,Girls Love
36943,Ecchi
32819,Comedy
54040,Sci-Fi
54040,Suspense
32820,Adventure
32820,Comedy
38071,
3879,Drama
3458,Comedy
27455,Sci-Fi
27453,
9561,Comedy
9561,Gourmet
832,Sci-Fi
7561,Comedy
49292,Sci-Fi
42571,Comedy
42571,Fantasy
42571,Ecchi
32608,Adventure
32608,Fantasy
38074,
22849,Comedy
32595,Adventure
32595,Fantasy
7808,Adventure
7808,Comedy
7808,Romance
41521,
22225,Comedy
22225,Fantasy
22225,Ecchi
33746,Comedy
33746,Sports
10533,Comedy
34905,Action
34905,Adventure
34905,Comedy
34905,Fantasy
33044,Comedy
20117,Comedy
20117,Slice of Life
35739,Comedy
34392,Slice of Life
23349,
51636,Comedy
19305,Comedy
29715,Comedy
38573,Adventure
38573,Comedy
38573,Fantasy
38573,Ecchi
33846,Comedy
33846,Fantasy
27757,Comedy
27757,Romance
40137,
29974,Drama
29974,Supernatural
31710,Action
31710,Fantasy
31710,Sci-Fi
37509,Action
33274,Comedy
38162,Comedy
38162,Slice of Life
2476,Drama
2476,Romance
35964,Action
35964,Drama
15795,Action
15795,Sci-Fi
10958,Comedy
10958,Slice of Life
34510,Action
34510,Adventure
34510,Comedy
1775,Action
1775,Adventure
1775,Drama
1775,Fantasy
27467,Gourmet
6907,Comedy
15579,Adventure
15579,Fantasy
38199,Fantasy
8897,Action
8897,Adventure
8897,Sci-Fi
17086,
39622,Action
39622,Fantasy
30173,Action
30173,Comedy
32455,Drama
32455,Sci-Fi
41807,Comedy
41807,Slice of Life
34013,Adventure
34013,Comedy
53587,Action
53587,Sci-Fi
32438,Drama
32438,Horror
32438,Mystery
36135,Horror
31517,Comedy
9627,Comedy
30851,Slice of Life
24011,Fantasy
22541,Comedy
22541,Gourmet
23511,Action
23511,Comedy
964,Comedy
964,Ecchi
23313,Comedy
50418,Action
49304,Adventure
37952,Action
37952,Adventure
37952,Drama
37952,Fantasy
37952,Mystery
22345,Comedy
16696,Sci-Fi
33985,Action
33985,Mystery
33985,Supernatural
19121,Comedy
19121,Ecchi
34613,Comedy
34613,Fantasy
31109,Comedy
31109,Romance
37744,Action
37744,Adventure
37744,Fantasy
20329,Action
20329,Comedy
20329,Suspense
38072,
32697,Fantasy
32697,Romance
1712,Action
1712,Sci-Fi
44040,Comedy
8220,Comedy
32237,Comedy
32237,Fantasy
39039,Action
39039,Adventure
39039,Comedy
39039,Fantasy
40488,Sports
1200,Adventure
1200,Fantasy
2364,Action
2364,Adventure
2364,Sci-Fi
31698,
6947,Comedy
6947,Sci-Fi
6947,Slice of Life
12393,Comedy
12393,Slice of Life
10838,Comedy
22955,Comedy
22955,Fantasy
43771,
18365,Comedy
17849,Comedy
32084,Comedy
27457,
36976,Action
36976,Comedy
36976,Romance
36976,Sci-Fi
23079,Romance
23079,Supernatural
10347,Comedy
10347,Fantasy
18133,Comedy
2382,Action
2382,Adventure
2382,Sci-Fi
42717,Slice of Life
23229,Comedy
51495,Adventure
51495,Fantasy
51495,Romance
35997,Fantasy
28401,Slice of Life
27589,Comedy
31898,Comedy
37769,Action
37769,Drama
37769,Supernatural
31519,Comedy
31519,Sports
32582,Action
32582,Adventure
32582,Comedy
32582,Fantasy
2521,Action
2521,Sci-Fi
35252,Comedy
35252,Romance
35252,Supernatural
53231,Action
53231,Sci-Fi
3573,
32447,Comedy
32447,Ecchi
34156,Comedy
33771,Action
33771,Comedy
35114,Drama
33572,
12951,Action
12951,Sci-Fi
38284,Comedy
32271,Action
36029,Action
36029,Adventure
36029,Fantasy
31439,Comedy
40165,Sci-Fi
38843,Action
38843,Adventure
38843,Fantasy
30826,Comedy
30826,Slice of Life
27927,Comedy
6448,Action
6448,Sci-Fi
37601,Action
37601,Fantasy
28595,Adventure
28595,Comedy
28595,Sci-Fi
4929,Action
4929,Sci-Fi
2391,Adventure
2391,Comedy
2391,Fantasy
31904,Action
39979,Comedy
39979,Slice of Life
51306,Horror
29687,Action
29687,Adventure
29687,Comedy
29687,Fantasy
17707,Comedy
3772,Sci-Fi
36001,Slice of Life
40758,Comedy
40758,Slice of Life
36510,Action
36510,Fantasy
36510,Romance
36510,Ecchi
34383,Drama
34383,Girls Love
32606,Comedy
32606,Fantasy
5304,Comedy
5304,Slice of Life
3205,Ecchi
49514,Fantasy
38814,Comedy
38814,Romance
38814,Ecchi
48858,Slice of Life
4905,Comedy
51139,
19207,Comedy
23375,
27785,Action
27785,Comedy
