anime_id,url,title,title_english,source,episodes,status,aired start,aired finish,duration(minutes per episode),rating,score,scored by (#users),rank,popularity(rank),season,calculated year,year,broadcast day,producers,studios,genres,theme,demographic,members
31068,https://myanimelist.net/anime/31068/Hime_Chen_Otogi_Chikku_Idol_Lilpri_2011,Hime Chen! Otogi Chikku Idol Lilpri (2011),Spellbound! Magical Princess Lilpri,Game,51,Finished Airing,4/6/2011,3/28/2012,5,PG - Children,6.86,839,4751,10319,spring,2011,2011,Unknown,Shogakukan Music & Digital Entertainment,Telecom Animation Film,NA,NA,NA,2379
37210,https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,How Not to Summon a Demon Lord,Light novel,12,Finished Airing,7/5/2018,9/20/2018,23,PG-13 - Teens 13 or older,6.86,411606,4757,275,summer,2018,2018,Thursdays,"Sotsu, Kodansha, Half H.P Studio, AT-X, KlockWorx, DIVE II Entertainment, 81 Produce, Tokyo MX, Avex Pictures, Q-Tec, Animatic, Eswood",Ajia-do,"Action, Fantasy, Ecchi","Harem, Isekai",NA,701721
36793,https://myanimelist.net/anime/36793/3D_Kanojo__Real_Girl,3D Kanojo: Real Girl,Real Girl,Manga,12,Finished Airing,4/4/2018,6/20/2018,22,PG-13 - Teens 13 or older,6.85,164530,4760,681,spring,2018,2018,Wednesdays,"VAP, Nippon Television Network, DeNA",Hoods Entertainment,Romance,"Otaku Culture, School",Shoujo,330891
7817,https://myanimelist.net/anime/7817/B-gata_H-kei,B-gata H-kei,Yamada's First Time: B Gata H Kei,4-koma manga,12,Finished Airing,4/2/2010,6/18/2010,24,R+ - Mild Nudity,6.85,217109,4761,571,spring,2010,2010,Fridays,"Dentsu, AT-X, DAX Production, TYO Animations, Happinet Pictures, BIGLOBE, Shueisha, AG-ONE, RAY",Hal Film Maker,"Comedy, Romance, Ecchi",School,Seinen,384891
956,https://myanimelist.net/anime/956/Daikuu_Maryuu_Gaiking,Daikuu Maryuu Gaiking,Dino Mech Gaiking,Original,44,Finished Airing,4/1/1976,1/27/1977,24,PG-13 - Teens 13 or older,6.85,790,4763,10093,spring,1976,1976,Thursdays,Dynamic Planning,Toei Animation,"Action, Adventure, Sci-Fi",Mecha,NA,2560
1068,https://myanimelist.net/anime/1068/Chou_Denji_Robo_Combattler_V,Chou Denji Robo Combattler V,,Unknown,54,Finished Airing,4/17/1976,5/28/1977,25,PG-13 - Teens 13 or older,6.85,1206,4763,8973,spring,1976,1976,Unknown,Studio Nue,"Sunrise, Toei Animation","Adventure, Sci-Fi",Mecha,NA,3761
17827,https://myanimelist.net/anime/17827/Daitoshokan_no_Hitsujikai,Daitoshokan no Hitsujikai,A Good Librarian Like a Good Shepherd,Visual novel,12,Finished Airing,10/9/2014,12/25/2014,23,PG-13 - Teens 13 or older,6.85,56838,4765,1588,fall,2014,2014,Thursdays,"Brave Hearts, DMM.com Labo, TIS",Hoods Entertainment,Romance,"Harem, School",NA,135471
126,https://myanimelist.net/anime/126/Futakoi_Alternative,Futakoi Alternative,,Original,13,Finished Airing,4/7/2005,6/30/2005,24,PG-13 - Teens 13 or older,6.85,11739,4769,3837,spring,2005,2005,Thursdays,Lantis,"ufotable, feel., Studio Flag","Comedy, Drama, Romance",NA,NA,31217
37259,https://myanimelist.net/anime/37259/Hanebado,Hanebado!,Hanebado!,Manga,13,Finished Airing,7/2/2018,10/1/2018,24,PG-13 - Teens 13 or older,6.85,73289,4771,1435,summer,2018,2018,Mondays,"Kodansha, AT-X, Ultra Super Pictures, TOHO animation, Q-Tec, Sammy, BS11, Contents Seed, Toho Music, MediaLink Entertainment Limited",LIDENFILMS,Sports,School,Seinen,154442
3689,https://myanimelist.net/anime/3689/Hatsumei_Boy_Kanipan,Hatsumei Boy Kanipan,,Original,31,Finished Airing,7/3/1998,1/29/1999,24,PG - Children,6.85,336,4772,12676,summer,1998,1998,Fridays,Studio Comet,Unknown,"Adventure, Comedy, Sci-Fi",Mecha,NA,1066
3811,https://myanimelist.net/anime/3811/Hoshi_no_Oujisama_Petit_Prince,Hoshi no Oujisama Petit Prince,The Adventures of the Little Prince,Novel,35,Finished Airing,7/4/1978,3/27/1979,24,G - All Ages,6.85,621,4773,10614,summer,1978,1978,Unknown,TV Asahi,Knack Productions,Adventure,NA,NA,2181
20945,https://myanimelist.net/anime/20945/Iron_Kid,Iron Kid,Eon Kid,Original,26,Finished Airing,4/6/2006,9/28/2006,24,G - All Ages,6.85,2748,4774,8231,spring,2006,2006,Unknown,Unknown,Daewon Media,"Action, Adventure, Comedy, Sci-Fi",NA,NA,4917
32555,https://myanimelist.net/anime/32555/Stella_no_Mahou,Stella no Mahou,Magic of Stella,4-koma manga,12,Finished Airing,10/3/2016,12/19/2016,23,PG-13 - Teens 13 or older,6.85,13725,4777,3407,fall,2016,2016,Mondays,"Kadokawa Shoten, AT-X, flying DOG, Houbunsha, Hakuhodo DY Music & Pictures",SILVER LINK.,Comedy,"CGDCT, School, Video Game",NA,39480
1587,https://myanimelist.net/anime/1587/Tenpou_Ibun__Ayakashi_Ayashi,Tenpou Ibun: Ayakashi Ayashi,Ghost Slayers Ayashi,Original,25,Finished Airing,10/7/2006,3/31/2007,23,R - 17+ (violence & profanity),6.85,4561,4779,5021,fall,2006,2006,Unknown,"Aniplex, Mainichi Broadcasting System",Bones,Supernatural,"Historical, Mythology",NA,16880
968,https://myanimelist.net/anime/968/Kakutou_Bijin_Wulong__Rebirth,Kakutou Bijin Wulong: Rebirth,Fighting Beauty Wulong Rebirth,Manga,25,Finished Airing,4/2/2006,10/1/2006,25,R - 17+ (violence & profanity),6.85,820,4787,8991,spring,2006,2006,Unknown,Unknown,TMS Entertainment,"Action, Comedy","Martial Arts, School",Seinen,3749
42963,https://myanimelist.net/anime/42963/Kanojo_Okarishimasu_2nd_Season,"Kanojo, Okarishimasu 2nd Season",Rent-a-Girlfriend Season 2,Manga,12,Finished Airing,7/2/2022,9/17/2022,24,PG-13 - Teens 13 or older,6.85,145894,4788,551,summer,2022,2022,Saturdays,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",TMS Entertainment,"Comedy, Romance","Adult Cast, Harem",Shounen,397202
3935,https://myanimelist.net/anime/3935/Karakuri_Kiden__Hiwou_Senki,Karakuri Kiden: Hiwou Senki,Hiwou War Chronicles,Original,26,Finished Airing,10/24/2000,5/1/2001,25,,6.85,519,4789,10845,fall,2000,2000,Tuesdays,Bandai Visual,Bones,"Action, Adventure","Historical, Mecha",NA,2021
11079,https://myanimelist.net/anime/11079/Kill_Me_Baby,Kill Me Baby,Kill Me Baby,4-koma manga,13,Finished Airing,1/6/2012,3/30/2012,24,PG-13 - Teens 13 or older,6.85,49701,4791,1754,winter,2012,2012,Fridays,"Pony Canyon, TBS, Magic Capsule",J.C.Staff,Comedy,"Gag Humor, School",NA,119309
36982,https://myanimelist.net/anime/36982/Micchiri_Neko,Micchiri Neko,Mitchiri Neko,Web manga,39,Finished Airing,1/4/2018,3/26/2018,1,G - All Ages,6.85,3524,4793,6573,winter,2018,2018,Unknown,Frencel,helo.inc,Comedy,NA,Kids,8569
4411,https://myanimelist.net/anime/4411/Mirai_Robo_Daltanias,Mirai Robo Daltanias,Future Robo Daltanius,Original,47,Finished Airing,3/21/1979,3/5/1980,24,PG-13 - Teens 13 or older,6.85,591,4794,11227,spring,1979,1979,Unknown,Unknown,Toei Animation,"Action, Sci-Fi","Mecha, Space",NA,1755
23201,https://myanimelist.net/anime/23201/Sengoku_Basara__Judge_End,Sengoku Basara: Judge End,Sengoku BASARA: End of Judgement,Game,12,Finished Airing,7/6/2014,9/28/2014,24,PG-13 - Teens 13 or older,6.85,11339,4802,3998,summer,2014,2014,Unknown,"VAP, Nippon Television Network",Telecom Animation Film,Action,"Historical, Martial Arts, Samurai, Super Power",NA,28578
5914,https://myanimelist.net/anime/5914/Kanamemo,Kanamemo,,4-koma manga,13,Finished Airing,7/6/2009,9/28/2009,24,PG-13 - Teens 13 or older,6.84,15171,4805,3429,summer,2009,2009,Mondays,"Starchild Records, TV Tokyo Music, Houbunsha",feel.,"Comedy, Girls Love, Slice of Life, Ecchi",CGDCT,NA,38968
3349,https://myanimelist.net/anime/3349/Kiddy_GiRL-AND,Kiddy GiRL-AND,Kiddy Girl-AND,Original,24,Finished Airing,10/16/2009,3/26/2010,25,PG-13 - Teens 13 or older,6.84,6222,4806,4937,fall,2009,2009,Unknown,"Lantis, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, gimik",Satelight,"Action, Comedy, Sci-Fi",Super Power,NA,17688
3436,https://myanimelist.net/anime/3436/Meme_Iroiro_Yume_no_Tabi,Meme Iroiro Yume no Tabi,The Many Dream Journeys of Meme,Unknown,127,Finished Airing,4/3/1983,9/29/1985,25,PG - Children,6.84,297,4807,13160,spring,1983,1983,Unknown,TBS,Nippon Animation,"Adventure, Sci-Fi",Educational,Kids,922
6509,https://myanimelist.net/anime/6509/Kiteretsu_Daihyakka,Kiteretsu Daihyakka,Kiteretsu Encyclopedia,Manga,331,Finished Airing,3/27/1988,6/9/1996,25,PG - Children,6.84,3444,4807,7673,spring,1988,1988,Sundays,Fuji TV,Gallop,"Comedy, Drama, Slice of Life",NA,Kids,5808
38301,https://myanimelist.net/anime/38301/Kouya_no_Kotobuki_Hikoutai,Kouya no Kotobuki Hikoutai,The Magnificent Kotobuki,Original,12,Finished Airing,1/13/2019,3/31/2019,24,PG-13 - Teens 13 or older,6.84,10518,4808,3724,winter,2019,2019,Sundays,"Digital Frontier, Bandai Namco Entertainment, Bandai Namco Arts, Bandai Spirits","WAO World, GEMBA","Action, Adventure",Military,NA,32815
6324,https://myanimelist.net/anime/6324/Omamori_Himari,Omamori Himari,Omamori Himari,Manga,12,Finished Airing,1/7/2010,3/25/2010,24,R+ - Mild Nudity,6.84,119547,4812,968,winter,2010,2010,Thursdays,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",Zexcs,"Action, Comedy, Romance, Supernatural, Ecchi","Harem, Mythology, School",Shounen,238433
35905,https://myanimelist.net/anime/35905/Ryuuou_no_Oshigoto,Ryuuou no Oshigoto!,The Ryuo's Work is Never Done!,Light novel,12,Finished Airing,1/8/2018,3/26/2018,23,PG-13 - Teens 13 or older,6.84,82175,4812,1194,winter,2018,2018,Mondays,"AT-X, Magic Capsule, Nippon Columbia, KlockWorx, BS Fuji, Tokyo MX, Hakuhodo DY Music & Pictures, Radio Osaka, Aquamarine, Dream Shift",Project No.9,Comedy,Strategy Game,NA,190309
48761,https://myanimelist.net/anime/48761/Saihate_no_Paladin,Saihate no Paladin,The Faraway Paladin,Light novel,12,Finished Airing,10/9/2021,1/3/2022,23,PG-13 - Teens 13 or older,6.84,126357,4813,823,fall,2021,2021,Saturdays,"DAX Production, Docomo Anime Store, bilibili, Overlap, Good Smile Film",Childrens Playground Entertainment,"Action, Adventure, Fantasy","Isekai, Reincarnation",NA,280729
244,https://myanimelist.net/anime/244/Agatha_Christie_no_Meitantei_Poirot_to_Marple,Agatha Christie no Meitantei Poirot to Marple,Agatha Christie's Great Detectives Poirot and Marple,Novel,39,Finished Airing,7/4/2004,5/15/2005,25,G - All Ages,6.84,2256,4818,6875,summer,2004,2004,Unknown,Unknown,OLM,Mystery,Historical,NA,7722
1844,https://myanimelist.net/anime/1844/Clamp_Gakuen_Tanteidan,Clamp Gakuen Tanteidan,CLAMP School Detectives,Manga,26,Finished Airing,5/3/1997,10/25/1997,24,G - All Ages,6.84,5052,4819,5345,spring,1997,1997,Unknown,Bandai Visual,Pierrot,"Action, Comedy, Mystery",NA,Shoujo,14265
16512,https://myanimelist.net/anime/16512/Devil_Survivor_2_The_Animation,Devil Survivor 2 The Animation,Devil Survivor 2 The Animation,Game,13,Finished Airing,4/5/2013,6/28/2013,24,R - 17+ (violence & profanity),6.84,78801,4823,1361,spring,2013,2013,Fridays,"Mainichi Broadcasting System, Pony Canyon, Showgate, Index",Bridge,"Action, Supernatural","Mythology, Survival",NA,165590
1448,https://myanimelist.net/anime/1448/Hyakujuu-Ou_GoLion,Hyakujuu-Ou GoLion,Voltron: Defender of the Universe,Original,52,Finished Airing,3/4/1981,2/24/1982,23,PG-13 - Teens 13 or older,6.84,5810,4830,5654,spring,1981,1981,Unknown,Unknown,Toei Animation,"Adventure, Sci-Fi",Mecha,NA,12342
29785,https://myanimelist.net/anime/29785/Jitsu_wa_Watashi_wa,Jitsu wa Watashi wa,"Actually, I am...",Manga,13,Finished Airing,7/7/2015,9/29/2015,23,PG-13 - Teens 13 or older,6.84,125243,4832,865,summer,2015,2015,Tuesdays,"TV Tokyo, Sotsu, MediaNet, Pony Canyon, AT-X, DAX Production, Asmik Ace, 3xCube, Akita Shoten, TMS Music",TMS Entertainment,"Comedy, Fantasy, Romance","Harem, School, Vampire",Shounen,266319
2598,https://myanimelist.net/anime/2598/Juusenki_L-Gaim,Juusenki L-Gaim,Heavy Metal L-Gaim,Original,54,Finished Airing,2/4/1984,2/23/1985,24,PG-13 - Teens 13 or older,6.84,1377,4833,7247,winter,1984,1984,Unknown,"Sotsu, Starchild Records",Sunrise,"Action, Adventure, Drama, Sci-Fi","Mecha, Space",NA,6697
3129,https://myanimelist.net/anime/3129/Kaibutsu-kun,Kaibutsu-kun,,Manga,49,Finished Airing,4/21/1968,3/23/1969,25,PG - Children,6.84,565,4834,11763,spring,1968,1968,Unknown,TBS,"Studio Zero, Tokyo Movie","Comedy, Horror",NA,NA,1446
1568,https://myanimelist.net/anime/1568/Sumomomo_Momomo__Chijou_Saikyou_no_Yome,Sumomomo Momomo: Chijou Saikyou no Yome,,Manga,22,Finished Airing,10/6/2006,3/16/2007,24,PG-13 - Teens 13 or older,6.84,24559,4836,2554,fall,2006,2006,Fridays,"TV Asahi, Square Enix, Lantis, Movic",Studio Hibari,"Action, Comedy, Romance",Martial Arts,Seinen,66716
11837,https://myanimelist.net/anime/11837/Zetman,Zetman,Zetman,Manga,13,Finished Airing,4/3/2012,6/26/2012,24,R+ - Mild Nudity,6.84,61223,4840,1599,spring,2012,2012,Unknown,"TV Asahi, Asatsu DK, YTV, TOHO, Sakura Create, TMS Music",TMS Entertainment,"Action, Drama, Horror, Romance, Sci-Fi, Supernatural",Gore,Seinen,134339
42385,https://myanimelist.net/anime/42385/The_iDOLMSTER_Million_Live,The iDOLM@STER Million Live!,,Game,12,Currently Airing,10/8/2023,,24,PG-13 - Teens 13 or older,6.83,308,4841,7012,fall,2023,2023,Sundays,"Lantis, Bandai Namco Entertainment, Bic Studio",Shirogumi,NA,"Idols (Female), Music",NA,7309
14355,https://myanimelist.net/anime/14355/Yama_no_Susume,Yama no Susume,Encouragement of Climb,Manga,12,Finished Airing,1/3/2013,3/21/2013,3,PG-13 - Teens 13 or older,6.83,29398,4850,2227,winter,2013,2013,Thursdays,Earth Star Entertainment,8bit,"Adventure, Slice of Life","CGDCT, Iyashikei",NA,83400
49263,https://myanimelist.net/anime/49263/Yaku_nara_Mug_Cup_mo__Niban_Gama,Yaku nara Mug Cup mo: Niban Gama,Let's Make a Mug Too 2,Manga,12,Finished Airing,10/2/2021,12/18/2021,14,PG-13 - Teens 13 or older,6.83,6775,4850,4918,fall,2021,2021,Saturdays,Unknown,Nippon Animation,Slice of Life,"CGDCT, Iyashikei, School, Visual Arts",NA,17903
2404,https://myanimelist.net/anime/2404/Zombie-Loan,Zombie-Loan,Zombie-Loan,Manga,11,Finished Airing,7/4/2007,9/12/2007,23,R - 17+ (violence & profanity),6.83,64081,4852,1568,summer,2007,2007,Wednesdays,"Xebec, Nihon Ad Systems",XEBEC M2,"Action, Horror, Supernatural",NA,Shounen,137636
21511,https://myanimelist.net/anime/21511/Kantai_Collection__KanColle,Kantai Collection: KanColle,KanColle: Kantai Collection,Game,12,Finished Airing,1/8/2015,3/26/2015,24,PG-13 - Teens 13 or older,6.83,90892,4853,1066,winter,2015,2015,Thursdays,"Movic, KlockWorx, flying DOG, DMM.com, Kadokawa Media House, Kadokawa",Diomedéa,"Action, Sci-Fi","Military, School",NA,216432
53163,https://myanimelist.net/anime/53163/Kawaisugi_Crisis,Kawaisugi Crisis,Too Cute Crisis,Manga,12,Finished Airing,4/7/2023,6/23/2023,23,PG-13 - Teens 13 or older,6.83,11269,4855,3535,spring,2023,2023,Fridays,"Sotsu, Pony Canyon, Shueisha, Kansai Telecasting, Bit grooove promotion, BS Asahi, CHOCOLATE",SynergySP,"Comedy, Sci-Fi",Pets,Shounen,36943
17741,https://myanimelist.net/anime/17741/Kimi_no_Iru_Machi,Kimi no Iru Machi,A Town Where You Live,Manga,12,Finished Airing,7/13/2013,9/28/2013,20,R+ - Mild Nudity,6.83,62462,4856,1473,summer,2013,2013,Saturdays,"TV Tokyo, ZERO-A",Gonzo,"Drama, Romance",Love Polygon,Shounen,149433
1578,https://myanimelist.net/anime/1578/Koisuru_Tenshi_Angelique__Kokoro_no_Mezameru_Toki,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,Loving Angel Angelique: When Hearts Awaken,Visual novel,13,Finished Airing,7/8/2006,9/30/2006,23,PG-13 - Teens 13 or older,6.83,3711,4859,5796,summer,2006,2006,Unknown,"Lantis, Media Factory, Koei",Satelight,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi",Reverse Harem,Shoujo,11637
1502,https://myanimelist.net/anime/1502/Mahou_Shoujo_Pretty_Sammy_1996,Mahou Shoujo Pretty Sammy (1996),Magical Project S,Unknown,26,Finished Airing,10/4/1996,3/28/1997,23,PG - Children,6.83,2283,4860,6848,fall,1996,1996,Fridays,"APPP, Pioneer LDC, Studio Tulip",AIC,"Comedy, Fantasy","Mahou Shoujo, Parody",NA,7805
23945,https://myanimelist.net/anime/23945/Majimoji_Rurumo,Majimoji Rurumo,Magimoji Rurumo,Manga,12,Finished Airing,7/9/2014,9/24/2014,23,PG-13 - Teens 13 or older,6.83,31262,4860,2408,summer,2014,2014,Unknown,"Pony Canyon, Kodansha, AT-X, DAX Production, Bushiroad, Eswood",J.C.Staff,"Comedy, Fantasy, Ecchi",School,Shounen,73075
53077,https://myanimelist.net/anime/53077/Nijiyon_Animation,Nijiyon Animation,Nijiyon Animation,4-koma manga,12,Finished Airing,1/6/2023,3/24/2023,3,PG-13 - Teens 13 or older,6.83,4160,4864,5945,winter,2023,2023,Fridays,"Bushiroad, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live",Sunrise,Comedy,"CGDCT, Idols (Female)",NA,10946
6973,https://myanimelist.net/anime/6973/Senkou_no_Night_Raid,Senkou no Night Raid,Night Raid 1931,Original,13,Finished Airing,4/6/2010,6/29/2010,23,R - 17+ (violence & profanity),6.83,12617,4867,3168,spring,2010,2010,Tuesdays,"TV Tokyo, Aniplex",A-1 Pictures,Action,"Historical, Military, Super Power",NA,44809
10014,https://myanimelist.net/anime/10014/Shouwa_Monogatari,Shouwa Monogatari,,Original,13,Finished Airing,4/4/2011,6/26/2011,22,PG - Children,6.83,1515,4870,7727,spring,2011,2011,Unknown,Unknown,WAO World,Drama,Historical,NA,5704
36864,https://myanimelist.net/anime/36864/Akkun_to_Kanojo,Akkun to Kanojo,My Sweet Tyrant,Manga,25,Finished Airing,4/6/2018,9/21/2018,3,PG-13 - Teens 13 or older,6.83,76029,4872,1305,spring,2018,2018,Fridays,Unknown,Yumeta Company,"Comedy, Romance",School,Josei,174858
2579,https://myanimelist.net/anime/2579/Anime_80-nichikan_Sekai_Isshuu,Anime 80-nichikan Sekai Isshuu,Around the World with Willy Fog,Novel,26,Finished Airing,1/8/1984,7/15/1984,25,G - All Ages,6.83,2808,4874,7979,winter,1984,1984,Saturdays,Unknown,Nippon Animation,"Adventure, Romance","Anthropomorphic, Historical",Kids,5317
27727,https://myanimelist.net/anime/27727/Binan_Koukou_Chikyuu_Bouei-bu_LOVE,Binan Koukou Chikyuu Bouei-bu LOVE!,Cute High Earth Defense Club LOVE!,Original,12,Finished Airing,1/7/2015,3/25/2015,24,PG-13 - Teens 13 or older,6.83,33105,4874,2257,winter,2015,2015,Wednesdays,"Sotsu, Pony Canyon",Diomedéa,Comedy,"Parody, School",NA,81716
3690,https://myanimelist.net/anime/3690/Chou_Hatsumei_Boy_Kanipan,Chou Hatsumei Boy Kanipan,,Original,21,Finished Airing,2/5/1999,6/25/1999,30,G - All Ages,6.83,310,4877,12453,winter,1999,1999,Fridays,Studio Comet,Unknown,"Adventure, Comedy, Romance",Mecha,NA,1142
35928,https://myanimelist.net/anime/35928/Devils_Line,Devils Line,Devils' Line,Manga,12,Finished Airing,4/7/2018,6/23/2018,23,R - 17+ (violence & profanity),6.83,110901,4880,880,spring,2018,2018,Saturdays,"Kodansha, King Records",Platinum Vision,"Action, Drama, Romance, Supernatural","Adult Cast, Vampire",Seinen,262206
36049,https://myanimelist.net/anime/36049/Dagashi_Kashi_2,Dagashi Kashi 2,Dagashi Kashi 2,Manga,12,Finished Airing,1/12/2018,3/30/2018,12,PG-13 - Teens 13 or older,6.83,70305,4880,1369,winter,2018,2018,Fridays,"Pony Canyon, TBS, Shogakukan, Lawson, Pony Canyon Enterprises",Tezuka Productions,"Comedy, Gourmet",Romantic Subtext,Shounen,164520
51417,https://myanimelist.net/anime/51417/Engage_Kiss,Engage Kiss,Engage Kiss,Original,13,Finished Airing,7/3/2022,9/25/2022,24,PG-13 - Teens 13 or older,6.83,81930,4885,1064,summer,2022,2022,Sundays,"Aniplex, Square Enix, Docomo Anime Store, Nagoya Broadcasting Network, BS11, ABC Animation, Contents Seed",A-1 Pictures,"Action, Comedy, Romance",NA,NA,216930
4240,https://myanimelist.net/anime/4240/Ginga_Senpuu_Braiger,Ginga Senpuu Braiger,Galactic Cyclone Braiger,Original,39,Finished Airing,10/6/1981,6/30/1982,23,PG-13 - Teens 13 or older,6.83,560,4889,10070,fall,1981,1981,Unknown,Kokusai Eigasha,Toei Animation,"Action, Adventure, Sci-Fi","Mecha, Space",NA,2579
4935,https://myanimelist.net/anime/4935/Ikkyuu-san,Ikkyuu-san,Ikkyu the Little Monk,Unknown,296,Finished Airing,10/15/1975,6/28/1982,24,G - All Ages,6.83,923,4895,10389,fall,1975,1975,Unknown,TV Asahi,Toei Animation,Comedy,Historical,Kids,2331
10359,https://myanimelist.net/anime/10359/Jewelpet_Sunshine,Jewelpet Sunshine,,Original,52,Finished Airing,4/9/2011,3/31/2012,25,PG - Children,6.83,1346,4895,8007,spring,2011,2011,Unknown,"TV Tokyo, Sotsu, Sanrio, Studio Jack, Imagine",Studio Comet,"Comedy, Fantasy","Anthropomorphic, Mahou Shoujo, School",NA,5276
2556,https://myanimelist.net/anime/2556/Jungle_Taitei_1989,Jungle Taitei (1989),,Manga,52,Finished Airing,10/12/1989,10/11/1990,24,G - All Ages,6.83,1941,4896,8239,fall,1989,1989,Unknown,TV Tokyo,Tezuka Productions,"Adventure, Drama",NA,NA,4901
2772,https://myanimelist.net/anime/2772/Juushin_Enbu__Hero_Tales,Juushin Enbu: Hero Tales,Hero Tales,Manga,26,Finished Airing,10/8/2007,3/31/2008,24,PG-13 - Teens 13 or older,6.83,10128,4897,4092,fall,2007,2007,Mondays,"Square Enix, Genco, Tohokushinsha Film Corporation",Studio Flag,"Action, Fantasy","Martial Arts, Super Power",Shounen,27047
1672,https://myanimelist.net/anime/1672/Bomberman_B-Daman_Bakugaiden,Bomberman B-Daman Bakugaiden,,Game,48,Finished Airing,2/7/1998,1/31/1999,26,PG - Children,6.82,1439,4900,9437,winter,1998,1998,Saturdays,Nagoya Broadcasting Network,Madhouse,"Comedy, Sci-Fi",NA,NA,3220
37496,https://myanimelist.net/anime/37496/Double_Decker_Doug___Kirill,Double Decker! Doug & Kirill,Double Decker! Doug & Kirill,Original,13,Finished Airing,9/30/2018,12/23/2018,24,R - 17+ (violence & profanity),6.82,12922,4905,3570,fall,2018,2018,Sundays,Lantis,Sunrise,"Action, Comedy, Mystery, Sci-Fi","Adult Cast, Detective",NA,36248
30544,https://myanimelist.net/anime/30544/Gakusen_Toshi_Asterisk,Gakusen Toshi Asterisk,The Asterisk War,Light novel,12,Finished Airing,10/3/2015,12/19/2015,23,PG-13 - Teens 13 or older,6.82,369731,4907,303,fall,2015,2015,Saturdays,"Aniplex, Animax, Movic, DAX Production, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting",A-1 Pictures,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi","Harem, School",NA,648047
32607,https://myanimelist.net/anime/32607/Giarlish_Number,Gi(a)rlish Number,Girlish Number,Mixed media,12,Finished Airing,10/7/2016,12/23/2016,24,PG-13 - Teens 13 or older,6.82,36021,4908,1973,fall,2016,2016,Fridays,"Frontier Works, TBS, DAX Production, ASCII Media Works, NBCUniversal Entertainment Japan, i0+, Medicos Entertainment, NichiNare",Diomedéa,Slice of Life,Showbiz,NA,101129
1465,https://myanimelist.net/anime/1465/Hakaima_Sadamitsu,Hakaima Sadamitsu,Sadamitsu the Destroyer,Manga,10,Finished Airing,1/17/2001,3/21/2001,22,R - 17+ (violence & profanity),6.82,2377,4909,7622,winter,2001,2001,Wednesdays,Aniplex,Studio Deen,"Action, Sci-Fi","Mecha, School",Seinen,5896
2804,https://myanimelist.net/anime/2804/Hana_no_Mahoutsukai_Mary_Bell,Hana no Mahoutsukai Mary Bell,,Original,50,Finished Airing,2/3/1992,1/18/1993,24,G - All Ages,6.82,836,4911,9577,winter,1992,1992,Mondays,"Big West, TV Setouchi",Ashi Productions,"Adventure, Fantasy",NA,NA,3078
6008,https://myanimelist.net/anime/6008/Jewelpet,Jewelpet,Jewelpet,Original,52,Finished Airing,4/5/2009,3/28/2010,23,PG - Children,6.82,3830,4913,5676,spring,2009,2009,Sundays,"TV Osaka, Sanrio, Imagine",Studio Comet,Fantasy,"Anthropomorphic, Mahou Shoujo",NA,12253
9906,https://myanimelist.net/anime/9906/Sue_Cat,Sue Cat,,Other,40,Finished Airing,6/4/1980,12/28/1980,13,PG - Children,6.82,225,4915,13825,summer,1980,1980,Unknown,Asatsu DK,Knack Productions,Adventure,Music,NA,766
31680,https://myanimelist.net/anime/31680/Super_Lovers,Super Lovers,Super Lovers,Manga,10,Finished Airing,4/6/2016,6/8/2016,24,PG-13 - Teens 13 or older,6.82,76202,4915,1527,spring,2016,2016,Wednesdays,"DAX Production, Nippon Columbia, Kadokawa",Studio Deen,"Boys Love, Comedy, Drama",NA,NA,142438
4208,https://myanimelist.net/anime/4208/Tetsujin_28-gou_1980,Tetsujin 28-gou (1980),The New Adventures of Gigantor,Unknown,51,Finished Airing,10/3/1980,9/25/1981,23,G - All Ages,6.82,780,4918,10517,fall,1980,1980,Unknown,Studio Jack,Tokyo Movie Shinsha,Action,Mecha,NA,2252
36432,https://myanimelist.net/anime/36432/Toaru_Majutsu_no_Index_III,Toaru Majutsu no Index III,A Certain Magical Index III,Light novel,26,Finished Airing,10/5/2018,4/5/2019,23,PG-13 - Teens 13 or older,6.82,97945,4920,941,fall,2018,2018,Fridays,"Square Enix, Movic, AT-X, Warner Bros. Japan, NBCUniversal Entertainment Japan, Kadokawa",J.C.Staff,"Action, Fantasy, Sci-Fi",Super Power,NA,245364
33023,https://myanimelist.net/anime/33023/Touken_Ranbu__Hanamaru,Touken Ranbu: Hanamaru,Touken Ranbu - Hanamaru,Game,12,Finished Airing,10/3/2016,12/19/2016,24,PG-13 - Teens 13 or older,6.82,20325,4922,2220,fall,2016,2016,Mondays,"Marvelous Entertainment, Nitroplus, Delfi Sound, TOHO animation, Good Smile Company, DMM.com",Doga Kobo,"Action, Comedy, Fantasy",Historical,NA,83797
